fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
2fcc3b5bb66f4a0db6d8ccfade5cb7c0,Marcus Brimage,1985-04-06,The Bama Beast,[],Bantamweight,7.0,8.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,United States,"Birmingham, Alabama",135.0,M,5.4,164.59
35e5cbf564624481a93d3408d2d3e86a,Igor Araujo,1980-12-06,,['Jackson-Wink MMA'],Welterweight,25.0,10.0,1.0,1.0,17.0,7.0,0.0,4.0,2.0,4.0,0.0,Brazil,"Brasilia, Federal District",170.0,M,6.1,185.93
77850ebe89684eca8678ae3ca0fab5c2,Ildemar Alcantara,1982-11-17,Marajo,['Marajo Brothers Team'],Middleweight,26.0,18.0,0.0,11.0,9.0,6.0,0.0,8.0,1.0,9.0,0.0,Brazil,"Soure, Para",185.0,M,6.2,188.98
9c05ffc4c493405bb29d4b630f0fd848,Andrew Craig,1986-01-15,Highlight,['Team Tooke'],Welterweight,9.0,4.0,0.0,3.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,United States,"Houston, Texas",170.0,M,6.1,185.93
456d454f072f4eb59c6915373b716476,Dan Miller,1981-06-30,,['Sussex County MMA'],Middleweight,14.0,8.0,1.0,1.0,9.0,4.0,0.0,1.0,0.0,7.0,0.0,United States,"Sparta, New Jersey",185.0,M,6.1,185.93
a00f544f226b43d7b6a7db44d835528e,Darrell Montague,1987-11-03,The Mongoose,['Millennia MMA'],Flyweight,13.0,5.0,0.0,5.0,5.0,3.0,0.0,3.0,1.0,1.0,0.0,United States,"Chino, California",125.0,M,5.6,170.69
84f54a334f574997a3b4921766bb896a,Yosdenis Cedeno,1985-02-12,Pink Panther,"['Blackzillians', 'Jaco Hybrid Training Center']",Lightweight,11.0,7.0,0.0,7.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,Cuba,Havana,155.0,M,5.8,176.78
39e92e394ecb4cb9b50b8212bd45d433,Eddie Gordon,1983-07-22,Truck,['Serra-Longo Fight Team'],Welterweight,8.0,7.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,5.0,0.0,United States,"Freeport, New York",170.0,M,6.0,182.88
a2d187bc4eac41d896b12d2cd7d24d7d,Joe Merritt,1984-03-07,Joey Slash,['Millennia MMA'],Welterweight,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,United States,"Rancho Cucamonga, California",169.0,M,6.0,182.88
71b18b534cd945dcbca5bd3a8ed61634,Lewis Gonzalez,1987-09-19,Lethal,['MMAGOLD Fight Team'],Middleweight,12.0,4.0,0.0,2.0,6.0,4.0,0.0,2.0,0.0,2.0,0.0,United States,"Turlock, California",174.0,M,5.1,155.45
98e187aeb31e457c87698ea72a04075a,Alan Omer,1988-09-14,,['Stallion Cage'],Lightweight,24.0,5.0,0.0,9.0,12.0,3.0,0.0,0.0,2.0,3.0,0.0,Iraq,"Erbil, Kurdistan Region",155.0,M,5.9,179.83
fff42087ffde465295021a17cd5e74bd,Noad Lahat,1984-06-08,Neo,['Xtreme Couture'],Featherweight,13.0,5.0,0.0,2.0,6.0,5.0,0.0,4.0,0.0,1.0,0.0,United States,"Las Vegas, Nevada",145.0,M,5.9,179.83
0801eb9a52134511becb211ccf19220b,Niklas Backstrom,1989-08-22,King in the North,['Allstars Training Center'],Featherweight,11.0,4.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,Sweden,Stockholm,145.0,M,6.0,182.88
c9f953dcdb6348b39e0305f66277c050,Antonio dos Santos Jr.,1988-07-21,Junior Alpha,['MMA Masters'],Welterweight,9.0,4.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,Brazil,"Salvador, Bahia",170.0,M,5.1,155.45
b332d31ead894b4492cf6340944e4577,Clay Collard,1993-03-10,Cassius,['Four7 Training Center'],Lightweight,25.0,12.0,1.0,12.0,3.0,10.0,0.0,1.0,4.0,7.0,0.0,United States,"Payson, Utah",155.0,M,5.11,155.75
10f3b233e15b49df8f9f6e37d0e92432,Brian Ebersole,1980-11-27,Bad Boy,['Tiger Muay Thai'],Welterweight,51.0,18.0,1.0,17.0,17.0,17.0,0.0,2.0,8.0,8.0,0.0,United States,"Bradley, Illinois",170.0,M,6.0,182.88
0b314f1c35a04547b7c9ca8040d1e1e5,Justin Edwards,1983-01-26,Fast Eddy,['Team Jorge Gurgel'],Lightweight,10.0,7.0,0.0,1.0,8.0,1.0,0.0,3.0,1.0,3.0,0.0,United States,"Cincinnati, Ohio",155.0,M,5.1,155.45
7b31f0c9cd5e491e9baeeb60d36c262a,Ricardo Abreu,1984-04-27,Demente,['Wand Fight Team'],Middleweight,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Brazil,"Ribeirao Preto, Sao Paulo",185.0,M,5.11,155.75
463b70ecf71143e4a3a96f554fd1cfe4,Leonardo Morales,1992-12-22,Chimmy,"['Gladiadores MMA', 'Tsunami MMA']",Featherweight,14.0,8.0,0.0,6.0,4.0,4.0,0.0,1.0,2.0,5.0,0.0,Nicaragua,Managua,146.0,M,5.9,179.83
6d91cf1149374d2382dd4a0814248542,K.J. Noons,1982-12-07,King,['The Arena'],Welterweight,13.0,9.0,1.0,9.0,0.0,4.0,0.0,1.0,2.0,6.0,0.0,United States,"San Diego, California",168.0,M,5.11,155.75
0be4e0a496eb4608bede756d65de6be2,Ryan Jimmo,1981-11-27,The Big Deal,['Power MMA Team'],Light Heavyweight,19.0,5.0,0.0,8.0,2.0,9.0,0.0,2.0,1.0,2.0,0.0,Canada,"Halifax, Nova Scotia",205.0,M,6.2,188.98
639be49a291145d88a61f81329e2c52c,Wendell de Oliveira Marques,1983-06-01,War Machine / Negao,['War Machine'],Welterweight,31.0,16.0,0.0,12.0,4.0,15.0,0.0,6.0,5.0,4.0,1.0,Brazil,"Rio de Janeiro, Rio de Janeiro",170.0,M,5.11,155.75
308eca3fdb764b21b221db9a9a7d052c,Luiz Jorge Dutra Jr.,1982-05-06,Besouro,['Renovacao Fight Team'],Welterweight,13.0,7.0,0.0,5.0,2.0,6.0,0.0,4.0,1.0,1.0,1.0,Brazil,"Rio de Janeiro, Rio de Janeiro",170.0,M,5.11,155.75
08e03c51b5d6435e8e27b8492b4096ab,Josh Sampo,1984-07-24,The Gremlin,['Team Oyama'],Flyweight,11.0,6.0,0.0,0.0,6.0,5.0,0.0,1.0,1.0,4.0,0.0,United States,"Lindenwood, Missouri",125.0,M,5.4,164.59
208e6f513209478cbec0f100b2ae9093,Costas Philippou,1979-11-29,,['Bellmore Kickboxing Academy'],Middleweight,13.0,5.0,1.0,7.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,United States,"Merrick, New York",185.0,M,5.11,155.75
223aacf285f44692abe3994973cae573,Mark Munoz,1978-02-09,The Filipino Wrecking Machine,['Reign MMA'],Middleweight,14.0,6.0,0.0,7.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,United States,"Mission Viejo, California",185.0,M,6.0,182.88
052f97613fee41aa898548a828e5e52f,Luke Barnatt,1988-04-13,Bigslow,['Tsunami Gym'],Middleweight,15.0,10.0,0.0,9.0,4.0,2.0,0.0,3.0,1.0,6.0,0.0,England,"Barking, Essex",185.0,M,6.6,201.17
887cd6e1e96a44a1b7ae4c009b739fc6,Lipeng Zhang,1990-03-10,The Warrior,['Phuket Top Team'],Welterweight,34.0,13.0,0.0,13.0,13.0,8.0,0.0,1.0,5.0,7.0,0.0,China,"Hohhot, Inner Mongolia",170.0,M,5.11,155.75
6121ff328e4b492b9a176a2b8f87e9a1,Royston Wee,1986-11-15,,['Impact MMA Singapore'],Featherweight,4.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Singapore,,137.0,M,5.7,173.74
b90483cfcadf4c4393842f5ddfc5f825,Roldan Sangcha-an,1990-12-04,The Executioner,['Lakay MMA'],Flyweight,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,Philippines,"Baguio, Cordillera Administrative Region",125.0,M,5.4,164.59
c080276ef49a403ca3bfec60edd70539,Nolan Ticman,1988-05-17,,['Kings MMA'],Flyweight,4.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,United States,"Palm Springs, California",125.0,M,5.6,170.69
9b7a813ce8c444dab56f096b896455b6,Hatsu Hioki,1983-07-18,,"['Alive', 'Start Japan MMA']",Featherweight,29.0,12.0,0.0,5.0,12.0,12.0,0.0,4.0,1.0,7.0,0.0,Japan,"Nagoya, Aichi",145.0,M,5.11,155.75
826e8fc8fb12444e928a868bf99e15be,Lisa Ellis,1982-11-15,,['United Training Center'],Strawweight,15.0,11.0,0.0,0.0,11.0,4.0,0.0,1.0,8.0,2.0,0.0,United States,"Olympia, Washington",110.0,F,5.4,164.59
38a170cad2fe4a98b4771a62ccbef1bc,Dylan Andrews,1979-11-15,The Villain,"['Heartbreak Conditioning', 'Potential Unlimited Mixed Martial Arts']",Middleweight,18.0,11.0,1.0,13.0,3.0,2.0,0.0,4.0,5.0,2.0,0.0,New Zealand,,185.0,M,6.1,185.93
2fe20847036e46d4be2bff2a863e69ce,Vik Grujic,1977-02-06,The Spartan,['Alliance MMA'],Welterweight,6.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,Australia,"Melbourne, Victoria",170.0,M,5.11,155.75
9632513f39b545c4b24341c9815ffa7c,Alptekin Ozkilic,1986-03-27,The Turkish Delight,"['Bellmore Kickboxing Academy', 'Serra-Longo Fight Team']",Flyweight,9.0,5.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,United States,"Long Island, New York",125.0,M,5.5,167.64
94cd6be37042438f9d5be21388935460,David Michaud,1988-11-10,Bulldawg,['MMA Lab'],Welterweight,18.0,6.0,0.0,9.0,5.0,4.0,0.0,3.0,1.0,2.0,0.0,United States,"Brookings, South Dakota",170.0,M,5.9,179.83
7c22d616bb074aa3963795537c4e6f5f,Chris Clements,1976-02-09,The Menace,['Adrenaline Training Center'],Welterweight,12.0,6.0,1.0,11.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,Canada,"Chatam, Ontario",170.0,M,5.1,155.45
a812bcad56e947998a50c230de0a6771,Jessica Rakoczy,1977-04-14,Ragin',[],Strawweight,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,Canada,"Hamilton, Ontario",115.0,F,5.7,173.74
831017f7a5f24476b30038a853b58cbe,Jim Hettes,1987-06-09,The Kid,"['Northeast Jiu-Jitsu', 'World Class Boxing']",Featherweight,11.0,3.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,United States,"Swoyersville, Pennsylvania",145.0,M,5.9,179.83
581e3bffdb2d45acb80d18110e73c3c5,Seth Baczynski,1981-10-26,The Polish Pistola,['Power MMA Team'],Middleweight,21.0,16.0,0.0,8.0,11.0,2.0,0.0,5.0,5.0,6.0,0.0,United States,"Apache Junction, Arizona",185.0,M,6.3,192.02
d7fb46460f5144f3bb391a9f36ef805e,Izabela Badurek,1991-07-11,,['WCA Fight Team'],Flyweight,8.0,7.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,4.0,0.0,Poland,Lublin,125.0,F,5.4,164.59
60af61aecbc94165b807cf251bcd0bf2,Marcin Bandel,1989-10-10,Bomba,['Zenith Vera Fight Club'],Welterweight,22.0,9.0,0.0,1.0,19.0,2.0,0.0,6.0,0.0,3.0,0.0,Poland,Lodz,170.0,M,5.1,155.45
0c41db618dcb496bb4f4770544ab953b,Rocky Lee,1987-04-08,,"['Bali MMA', 'Taiwan BJJ']",Featherweight,4.0,6.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,Taiwan,,145.0,M,5.9,179.83
994d14e460f3470f91dc459561508f1b,Robbie Peralta,1986-03-14,Problems,['Team Xplode MMA'],Featherweight,19.0,9.0,1.0,13.0,2.0,4.0,0.0,2.0,4.0,3.0,0.0,United States,"Escondido, California",145.0,M,5.8,176.78
e14fcc6c2bb940c0995d344496bf70af,Ron Stallings,1983-02-25,The Choir Boy,['Team Lloyd Irvin'],Middleweight,15.0,8.0,1.0,6.0,6.0,3.0,0.0,3.0,1.0,3.0,1.0,United States,"Temple Hills, Maryland",185.0,M,6.0,182.88
83c9755feedc4c29bcda86f8d8a39e24,Justin Jones,1980-02-14,Black Dynamite,['Victory MMA'],Light Heavyweight,9.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,United States,"San Diego, California",205.0,M,5.11,155.75
5b4f7834469344fd9f8d7a0c7dc55281,Shayna Baszler,1980-08-08,The Queen of Spades,['UWF USA'],Lightweight,15.0,11.0,0.0,1.0,13.0,1.0,0.0,6.0,2.0,3.0,0.0,United States,"Sioux Falls, South Dakota",153.0,F,5.7,173.74
665befae8e2948979cf563865547204b,Cain Carrizosa,1986-07-22,The Insane,"['Elite Team', 'Cleber Jiu-Jitsu', 'Central Valley Combat Academy']",Lightweight,11.0,5.0,0.0,3.0,3.0,5.0,0.0,2.0,1.0,2.0,0.0,United States,"Woodlake, California",155.0,M,5.8,176.78
51c418ae733e4e8faf8cb29369d8df2b,Jorge Antonio Cezario de Oliveira,1980-01-22,Blade,['Renovacao Fight Team'],Welterweight,9.0,6.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,Brazil,"Nilopolis, Rio de Janeiro",170.0,M,5.1,155.45
48ffdc1e7d3448f8a5e374be207ec349,Bentley Syler,1982-12-22,Dr. Bolivia,['American Top Team'],Flyweight,6.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,Bolivia,Santa Cruz,125.0,M,5.4,164.59
e247d5b6c8774fe99bc40031d892ea0a,Roger Narvaez,1983-09-09,The Silverback,"['Full Contact Fight Academy', 'Paragon Brazilian Jiu-Jitsu']",Middleweight,8.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,United States,"Corpus Christi, Texas",185.0,M,6.3,192.02
cba281e7a43a4bd59086c54af8519ec1,Josh Copeland,1982-10-20,Cuddly Bear,['Grudge Training Center'],Heavyweight,18.0,7.0,0.0,6.0,5.0,7.0,0.0,3.0,1.0,3.0,0.0,United States,"Denver, Colorado",245.0,M,6.1,185.93
42721f2dc12648e494397ca3411299f4,Jake Lindsey,1986-06-21,The Librarian,['Combative Sports Center'],Welterweight,15.0,10.0,0.0,5.0,7.0,3.0,0.0,4.0,4.0,2.0,0.0,United States,"Manhattan, Kansas",170.0,M,5.11,155.75
dacd296a3c4d4daf8d4f97bbeefd7748,Larissa Pacheco,1994-09-07,,['Joao Bastos Team'],Featherweight,23.0,4.0,0.0,11.0,8.0,4.0,0.0,1.0,1.0,2.0,0.0,Brazil,"Belem, Para",145.0,F,5.8,176.78
bdd4416c66854c85a07daf8025e76dc9,Norifumi Yamamoto,1977-03-15,Kid,['Krazy Bee'],Bantamweight,18.0,6.0,2.0,13.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,Japan,"Kawasaki, Kanagawa",135.0,M,5.4,164.59
80b6d0d1e0f34bd2b939986fb85e8f0b,Ruan Potts,1978-02-23,Fangzz,['Mark Robinson MMA'],Heavyweight,11.0,7.0,0.0,5.0,6.0,0.0,0.0,5.0,0.0,2.0,0.0,South Africa,"Cape Town, Western Cape",251.0,M,6.2,188.98
a0d4a1842c834da1ac297039ecf06147,Alex Torres,1988-05-29,Rolo,['Octagon MMA'],Featherweight,9.0,7.0,1.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,Colombia,"Bogota, Capital District",145.0,M,5.1,155.45
2d98aba36f1e496191d8f95b88696393,William Macario,1991-07-01,Patolino,['Pejor'],Welterweight,11.0,7.0,0.0,7.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,Brazil,"Rio de Janeiro, Rio de Janeiro",170.0,M,5.11,155.75
4915e5a2d1c54ea5bedd9a363fabf657,Josh Shockley,1989-11-15,,['Duneland Vale Tudo'],Lightweight,11.0,4.0,0.0,3.0,5.0,3.0,0.0,1.0,2.0,1.0,0.0,United States,"Lake Station, Indiana",155.0,M,6.1,185.93
fb8cb467c6904634a0728a7f41610d09,Patrick Walsh,1988-11-28,The Beast of the East,['Wai Kru MMA'],Heavyweight,10.0,3.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,United States,"West Bridgewater, Massachusetts",258.0,M,5.11,155.75
16ec946b1826429cb057d34fb735c291,Rodrigo Goiana de Lima,1991-03-03,Monstro,"['Coalizao Fight Team', 'Frankiko Team', 'Trator Team']",Welterweight,9.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,Brazil,"Macapa, Amapa",170.0,M,5.9,179.83
dfa2b07bbae549cebebbcc727a0a85d2,Ian McCall,1991-03-03,Monstro,"['Coalizao Fight Team', 'Frankiko Team', 'Trator Team']",Welterweight,9.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,Brazil,"Macapa, Amapa",170.0,M,5.9,179.83
7ad4f1fc024f461f8f9012df2da17f58,Richardson Moreira,1984-03-31,Rick Monstro,['Team Nogueira'],Light Heavyweight,8.0,5.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,Brazil,"Campinas, Sao Paulo",205.0,M,6.2,188.98
6af1acb9459a442a9d42758b7f746737,Andy Enz,1991-08-15,Tank Mode,['Gracie Barra Alaska'],Middleweight,10.0,4.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,3.0,0.0,United States,"Anchorage, Alaska",185.0,M,6.3,192.02
5816f37605cf4e608ede50202b67c9a0,Phil Davis,1984-09-25,Mr. Wonderful,['Alliance MMA'],Light Heavyweight,24.0,7.0,1.0,6.0,5.0,13.0,0.0,0.0,0.0,7.0,0.0,United States,"Harrisburg, Pennsylvania",205.0,M,6.2,188.98
10758712ab214cb1a0d46207ea5e5598,Akira Corassani,1982-08-27,,['Renzo Gracie Jiu-Jitsu'],Featherweight,12.0,6.0,1.0,1.0,3.0,7.0,1.0,6.0,0.0,0.0,0.0,Sweden,Gothenburg,145.0,M,5.8,176.78
c4e43fc9846c42eb9d8d4b837caf2338,Andy Ogle,1989-02-16,The Little Axe,['Team Kaobon'],Featherweight,9.0,6.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,England,"Sunderland, Tyne and Wear",144.0,M,5.9,179.83
f3d5f30aed7f4a22b540f98438fc5eaf,Stanislav Nedkov,1981-09-12,,['Bushido Bulgaria'],Light Heavyweight,12.0,2.0,1.0,6.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,Bulgaria,Veliko Tarnovo,203.0,M,5.11,155.75
e68bd8dfc3bb4ca99a9428ebff066312,Shane Howell,1983-11-28,,['R-1 MMA'],Flyweight,13.0,10.0,0.0,4.0,7.0,2.0,0.0,1.0,5.0,4.0,0.0,United States,"Norman, Oklahoma",125.0,M,5.8,176.78
11acd6b7bb9d4d21960704241a481d23,Matt Van Buren,1986-06-12,Gutter,['Team Gutter'],Light Heavyweight,7.0,6.0,0.0,2.0,2.0,3.0,0.0,4.0,1.0,1.0,0.0,United States,"Norfolk, Virginia",205.0,M,6.5,198.12
e7db3a98fbfb4a229c3b43b5638cf292,Tateki Matsuda,1986-02-27,Tech,['Team Sityodtong'],Flyweight,15.0,11.0,0.0,5.0,1.0,9.0,0.0,1.0,0.0,9.0,1.0,Japan,"Shinagawa, Tokyo",125.0,M,5.7,173.74
f8ed0707d7b149088f64cf3ef0f12f96,Louis Gaudinot,1984-08-28,Goodnight,['Team Tiger Schulmann'],Flyweight,8.0,5.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,United States,"Yonkers, New York",125.0,M,5.3,161.54
f5fb55d1d21f409296eea2c793e0087a,Rodrigo Damm,1980-02-03,,"['Alliance Jiu-Jitsu', 'Damm Fight']",Featherweight,12.0,9.0,0.0,2.0,6.0,4.0,0.0,4.0,1.0,4.0,0.0,Brazil,"Sao Paulo, Sao Paulo",145.0,M,5.7,173.74
27d654e349ca42808a0173d4439fcb1f,Mats Nilsson,1983-12-05,,['Rumble Sports'],Middleweight,11.0,4.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,3.0,0.0,Sweden,Helsingborg,185.0,M,6.1,185.93
2b6bd37011724ec49666ad50b5898cb2,Alexis Dufresne,1990-08-31,Sneaky Zebra,['Team Quest'],Lightweight,6.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,United States,"Temecula, California",150.0,F,5.9,179.83
814896892d4e42969012cac3c9f872fd,Mike Rhodes,1989-12-04,Biggie,['Roufusport'],Middleweight,13.0,6.0,1.0,5.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,United States,"Waterloo, Iowa",185.0,M,6.1,185.93
ac26bdba6112412a9c1a0447453657e8,Tom Niinimaki,1982-07-25,Stoneface,"[""Finnfighters' Gym"", 'Blackzilians']",Featherweight,22.0,8.0,0.0,7.0,8.0,7.0,0.0,1.0,5.0,2.0,0.0,Finland,Turku,145.0,M,5.9,179.83
162db1ede2194f298bf3e743f153174f,Joe Ellenberger,1985-03-28,Excalibur,['Premier Combat Center'],Lightweight,15.0,2.0,0.0,8.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,United States,"Omaha, Nebraska",155.0,M,5.8,176.78
f0d9ca905dc44d62b97dfd4f079353b8,Garett Whiteley,1980-12-13,,['IndyBoxing and Grappling'],Lightweight,7.0,3.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,United States,"Indianapolis, Indiana",155.0,M,6.0,182.88
cef2b3127f5a409a84aaa1cae40f2398,Dustin Kimura,1989-05-21,The Diamond,"['Gracie Technics', 'Hawaii Elite MMA']",Bantamweight,11.0,3.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,United States,"Honolulu, Hawaii",136.0,M,5.6,170.69
ed2da12ca80d425d8756acfb0741f838,Brendan Schaub,1983-03-18,Big Brown,['Reign MMA'],Heavyweight,10.0,5.0,0.0,7.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,United States,"Aurora, Colorado",238.0,M,6.4,195.07
4c3fcc099cfb49c1b09e92c68b351407,Matt Hobar,1987-01-07,The Crowbar,['Octagon MMA'],Bantamweight,9.0,3.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,United States,"Dallas, Texas",135.0,M,5.1,155.45
505fe8cf669a4706af2d845b5a45c9cf,Isaac Vallie-Flagg,1978-04-08,,['Jackson-Wink MMA'],Welterweight,16.0,7.0,0.0,5.0,5.0,6.0,0.0,0.0,3.0,3.0,1.0,United States,"Santa Fe, New Mexico",159.0,M,5.8,176.78
bdf11205d9fb49c2a5966d04a445b2fe,Juan Manuel Puig,1989-04-23,Fenix,['American Kickboxing Academy'],Featherweight,11.0,4.0,0.0,2.0,7.0,2.0,0.0,2.0,1.0,1.0,0.0,Mexico,Mexico City,145.0,M,5.9,179.83
d3da6457ed804aeb8a75bdb7f317b951,Chris Heatherly,1987-11-24,Stump,['Fit or Fight'],Middleweight,9.0,4.0,1.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,United States,"Cahokia, Illinois",180.0,M,5.8,176.78
1c8686edffc24bb389c192eb1dc50f83,Humberto Brown,1984-11-03,,['Alleycat Fitness'],Featherweight,5.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,Panama,"Panama City, Panama",145.0,M,5.9,179.83
7eb45e2144c84414bd648f77ad8bd0c7,Rodolfo Rubio,1987-01-29,Fito,['Entram Gym'],Featherweight,19.0,13.0,0.0,5.0,13.0,1.0,0.0,4.0,1.0,8.0,0.0,Mexico,Mexico City,145.0,M,5.5,167.64
6532fe3ca1564464b3936ecf08e11d03,Charlie Brenneman,1981-02-09,The Spaniard,['AMA Fight Club'],Lightweight,19.0,8.0,0.0,5.0,5.0,9.0,0.0,4.0,3.0,1.0,0.0,United States,"Hollidaysburg, Pennsylvania",155.0,M,5.1,155.45
1ac216c53b1748c3a42e5568e7bc17f4,Tim Gorman,1981-02-09,The Spaniard,['AMA Fight Club'],Lightweight,19.0,8.0,0.0,5.0,5.0,9.0,0.0,4.0,3.0,1.0,0.0,United States,"Hollidaysburg, Pennsylvania",155.0,M,5.1,155.45
2ae4da8a89144d55a3b02bcb1f07b2ae,Wagner Silva,1987-02-07,Wagnao,['Tata Fight Team'],Middleweight,10.0,8.0,0.0,2.0,5.0,3.0,0.0,4.0,2.0,2.0,0.0,Brazil,"Vicosa, Minas Gerais",185.0,M,6.0,182.88
d0540eb1123b46c69b84b07abf0cddd5,Vagner Rocha,1982-06-06,Ceara,['Team VRMA'],Lightweight,14.0,4.0,0.0,3.0,8.0,3.0,0.0,1.0,1.0,2.0,0.0,Brazil,Rio de Janeiro,155.0,M,5.11,155.75
bfb9547ef49d495bb3e500906897f529,Guto Inocente,1986-05-29,,['Real Kombat Technique'],Heavyweight,10.0,6.0,0.0,6.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,Brazil,"Brasilia, Federal District",254.0,M,6.3,192.02
86772dd6ed264d65831e13f933ab073a,Luke Zachrich,1981-12-19,,['Ronin Training Center'],Middleweight,14.0,4.0,0.0,5.0,6.0,3.0,0.0,1.0,3.0,0.0,0.0,United States,"Cincinnati, Ohio",185.0,M,6.2,188.98
48389a9ea30f4218bc08692d461b5598,Jumabieke Tuerxun,1986-04-17,The Wild Wolf,['Xian Sports University'],Bantamweight,23.0,11.0,0.0,7.0,5.0,11.0,0.0,2.0,3.0,6.0,0.0,China,"Xi'an, Shaanxi",135.0,M,5.7,173.74
3885ea07b673448c9253fad3732823fd,Fabricio Camoes,1978-12-23,Morango,"['Gracie Humaita', 'Black House']",Lightweight,14.0,9.0,0.0,4.0,7.0,3.0,0.0,3.0,4.0,2.0,0.0,Brazil,Rio de Janeiro,155.0,M,5.9,179.83
39b01a25ff5647cab44c48a1933b713d,Bruno Santos,1987-07-17,Carioca,['MMA Masters'],Middleweight,19.0,5.0,0.0,1.0,1.0,17.0,0.0,2.0,1.0,2.0,0.0,Brazil,"Macae, Rio de Janeiro",185.0,M,5.8,176.78
0a3f7d384f344eea9a46d560ec0ffc10,Anthony Njokuani,1980-03-01,The Assassin,"['Janjira Muay Thai', ""One Kick's Gym"", 'Sergio Penha BJJ']",Welterweight,18.0,15.0,1.0,10.0,0.0,8.0,0.0,2.0,6.0,7.0,0.0,United States,"Garland, Texas",170.0,M,6.0,182.88
6201edd82d60473d9525c9b59580ff02,Tor Troeng,1983-01-25,The Hammer,"['Renyi Fight Camp', 'Allstars Training Center']",Middleweight,16.0,7.0,0.0,6.0,6.0,4.0,0.0,0.0,2.0,5.0,0.0,Sweden,Umea,184.0,M,6.2,188.98
1fec294ea8ab40feb71e7937f6155677,Ernest Chavez,1983-06-27,The Mad Titan,['Total MMA Studios'],Featherweight,10.0,2.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,United States,"Tustin, California",146.0,M,5.8,176.78
cf532d2330f5467fbaf155426914dc11,Dashon Johnson,1988-01-25,Fly Boy,['Team Xplode MMA'],Lightweight,9.0,2.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,United States,"Escondido, California",155.0,M,5.9,179.83
